InductedToHallOfFame,OnHallOfFameBallot,FullPlayerName,PrimaryPositionPlayer,YearsPlayed,AB,R,H,Doubles,Triples,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,TB,TotalPlayerAwards,LastYearPlayed,ID
FALSE,FALSE,Lyle Bigbee,1,2,77,5,14,2,0,1,8,1,0.182,0.247,0,19,0,1921,bigbely01
FALSE,FALSE,Cliff Carroll,1,11,3972,729,995,125,47,31,423,197,0.251,0.329,0,1307,0,1893,carrocl01
FALSE,FALSE,Jerry Kane,1,1,25,3,5,0,0,0,2,0,0.200,0.200,0,5,0,1890,kaneje01
FALSE,FALSE,John Balaz,1,2,162,14,39,8,1,2,15,0,0.241,0.340,0,55,0,1975,balazjo01
FALSE,FALSE,Joe Kraemer,0,2,1,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1990,kraemjo01
FALSE,FALSE,Jose Moreno,1,3,97,14,20,4,1,2,15,5,0.206,0.330,0,32,0,1982,morenjo01
FALSE,FALSE,Frank Skaff,1,2,75,12,24,3,2,1,11,0,0.320,0.453,0,34,0,1943,skafffr01
FALSE,FALSE,Tony Brottem,1,3,135,10,29,3,0,0,13,1,0.215,0.237,0,32,0,1921,brottto01
FALSE,FALSE,Jocko Conlon,1,1,147,23,32,3,0,0,17,0,0.218,0.238,0,35,0,1923,conlojo01
FALSE,FALSE,Josh Donaldson,1,13,5022,816,1310,287,12,279,816,40,0.261,0.489,3,2458,18,2023,donaljo02
FALSE,FALSE,Sam Huff,1,4,198,19,51,9,0,10,20,1,0.258,0.455,0,90,0,2024,huffsa01
FALSE,FALSE,Steven Tolleson,1,4,331,39,81,18,3,6,29,6,0.245,0.372,0,123,0,2015,tollest01
FALSE,FALSE,Carl Miles,0,1,4,1,3,1,0,0,1,0,0.750,1.000,0,4,0,1940,milesca01
FALSE,FALSE,Dennis Powell,0,8,17,1,3,3,0,0,0,0,0.176,0.353,0,6,0,1993,powelde01
FALSE,FALSE,Tim Burke,0,8,44,1,2,0,0,0,1,0,0.045,0.045,1,2,0,1992,burketi01
FALSE,FALSE,Tom Burns,1,13,4920,722,1307,236,69,39,683,162,0.266,0.365,0,1798,0,1892,burnsto01
FALSE,FALSE,Jack Fisher,0,11,594,32,74,11,0,1,31,1,0.125,0.148,0,88,0,1969,fisheja01
FALSE,FALSE,Chris Turner,1,8,379,49,90,16,2,4,36,5,0.237,0.322,0,122,0,2000,turnech01
FALSE,FALSE,Oswaldo Navarro,1,2,23,2,3,0,0,0,0,0,0.130,0.130,0,3,0,2010,navaros01
FALSE,FALSE,Ray Searage,0,7,3,0,1,0,0,0,0,0,0.333,0.333,0,1,0,1990,searara01
FALSE,FALSE,Doug Slaten,0,7,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2012,slatedo01
FALSE,FALSE,Pedro Baez,0,9,6,0,0,0,0,0,1,0,0.000,0.000,0,0,0,2022,baezpe01
FALSE,FALSE,Alexi Amarista,1,7,1750,171,404,67,16,21,169,39,0.231,0.323,0,566,0,2017,amarial01
FALSE,FALSE,Travis Chapman,1,1,1,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2003,chapmtr01
FALSE,FALSE,Al Zarilla,1,10,3535,507,975,186,43,61,456,33,0.276,0.405,1,1430,0,1953,zarilal01
FALSE,FALSE,Ryan Noda,1,2,501,71,106,26,1,17,58,3,0.212,0.369,0,185,0,2024,nodary01
FALSE,TRUE,Frank Schulte,1,15,6533,906,1766,288,124,92,792,233,0.270,0.395,0,2578,4,1918,schulfr01
FALSE,FALSE,Myles Straw,1,7,1764,251,431,77,9,6,125,89,0.244,0.308,0,544,1,2024,strawmy01
FALSE,FALSE,Jackson Tetreault,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2022,tetreja01
FALSE,FALSE,Rico Brogna,1,9,2958,379,795,176,13,106,458,32,0.269,0.445,0,1315,0,2001,brognri01
FALSE,FALSE,Chet Carmichael,0,1,2,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1909,carmich01
FALSE,FALSE,Charlie Ingraham,1,1,4,0,1,0,0,0,0,0,0.250,0.250,0,1,0,1883,ingrach01
FALSE,FALSE,Bill Rariden,1,12,2877,272,682,105,24,7,272,47,0.237,0.298,0,856,0,1920,raridbi01
FALSE,FALSE,Jo Adell,1,5,985,109,208,39,7,38,128,22,0.211,0.381,0,375,0,2024,adelljo01
FALSE,FALSE,Sam Fuld,1,8,1354,177,308,60,18,12,112,67,0.227,0.325,0,440,0,2015,fuldsa01
FALSE,FALSE,Robel Garcia,1,2,178,16,31,5,2,6,19,0,0.174,0.326,0,58,0,2021,garciro02
FALSE,FALSE,Wally Gilbert,1,5,2317,301,624,112,17,7,214,21,0.269,0.341,0,791,0,1932,gilbewa01
FALSE,FALSE,Trystan Magnuson,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2011,magnutr01
FALSE,FALSE,Glenn Crawford,1,2,306,41,89,13,2,2,24,5,0.291,0.366,0,112,0,1946,crawfgl01
FALSE,FALSE,Scott Hardesty,1,1,72,4,16,0,0,0,4,2,0.222,0.222,0,16,0,1899,hardesc01
FALSE,FALSE,Ke'Bryan Hayes,1,5,1811,224,467,91,14,37,176,51,0.258,0.385,0,697,2,2024,hayeske01
FALSE,FALSE,Jim Lehew,0,2,1,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1962,lehewji01
FALSE,FALSE,Al Burris,0,1,4,0,2,0,0,0,0,0,0.500,0.500,0,2,0,1894,burrial01
FALSE,FALSE,Lou Collier,1,8,713,89,172,33,7,8,78,12,0.241,0.341,0,243,0,2004,collilo01
FALSE,FALSE,James Hoyt,0,6,1,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2021,hoytja01
FALSE,FALSE,Happy Iott,1,1,10,1,2,0,0,0,0,1,0.200,0.200,0,2,0,1903,iottha01
FALSE,FALSE,Ron Jackson,1,10,2986,356,774,165,22,56,342,23,0.259,0.385,0,1151,0,1984,jacksro02
FALSE,FALSE,Charlie Meara,1,1,7,2,2,0,0,0,1,0,0.286,0.286,0,2,0,1914,mearach01
FALSE,FALSE,Charlie Morton,0,17,321,9,27,5,0,0,7,0,0.084,0.100,2,32,2,2024,mortoch02
FALSE,FALSE,Dylan Bundy,0,8,14,1,2,0,0,0,0,0,0.143,0.143,0,2,0,2022,bundydy01
FALSE,FALSE,Jorge Comellas,0,1,3,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1945,comeljo01
FALSE,FALSE,Steve Engel,0,1,16,1,3,0,0,1,4,0,0.188,0.375,0,6,0,1985,engelst01
FALSE,FALSE,Bob Way,1,1,3,3,1,0,0,0,1,0,0.333,0.333,0,1,0,1927,waybo01
FALSE,FALSE,Ross Wolf,0,3,1,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2013,wolfro01
FALSE,FALSE,Ceylon Wright,1,1,18,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1916,wrighcy01
FALSE,FALSE,Stan Jok,1,2,19,4,3,0,0,1,4,0,0.158,0.316,0,6,0,1955,jokst01
FALSE,FALSE,Lew McCarty,1,9,1479,113,393,47,20,5,137,20,0.266,0.335,0,495,0,1921,mccarle01
FALSE,FALSE,Chad Reineke,0,3,8,1,1,0,0,0,1,0,0.125,0.125,0,1,0,2011,reinech01
FALSE,FALSE,Marc Ronan,1,1,12,0,1,0,0,0,0,0,0.083,0.083,0,1,0,1993,ronanma01
FALSE,FALSE,Taylor Thompson,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2014,thompta01
FALSE,FALSE,Willie Adams,0,5,88,4,9,1,1,0,2,0,0.102,0.136,0,12,0,1919,adamswi01
FALSE,FALSE,Tommy Bond,0,10,1975,213,471,53,11,0,174,5,0.238,0.276,0,546,1,1884,bondto01
FALSE,FALSE,Tom Carey,1,9,2394,405,646,77,14,5,270,27,0.270,0.320,0,766,0,1879,careyto01
FALSE,FALSE,Luis Encarnacion,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1990,encarlu01
FALSE,FALSE,Steve Fireovid,0,6,7,0,1,0,0,0,0,0,0.143,0.143,0,1,0,1992,fireost01
FALSE,FALSE,Steve Geltz,0,4,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2016,geltzst01
FALSE,FALSE,Don Heinkel,0,2,6,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1989,heinkdo01
FALSE,FALSE,Farmer Weaver,1,7,3073,421,853,114,38,9,342,162,0.278,0.348,0,1070,0,1894,weavefa01
FALSE,FALSE,Jim Mallory,1,2,149,15,40,3,0,0,14,1,0.268,0.289,0,43,0,1945,malloji01
FALSE,FALSE,Lars Nootbaar,1,4,1173,181,288,60,8,45,146,24,0.246,0.425,0,499,0,2024,nootbla01
FALSE,FALSE,Lance Richbourg,1,8,2619,378,806,101,51,13,247,65,0.308,0.400,0,1048,0,1932,richbla01
TRUE,TRUE,Hank Aaron,1,23,12364,2174,3771,624,98,755,2297,240,0.305,0.555,21,6856,20,1976,aaronha01
FALSE,FALSE,Steve Kline,0,6,170,14,21,1,0,0,4,0,0.124,0.129,0,22,0,1977,klinest01
FALSE,FALSE,Jesse Petty,0,7,413,23,53,10,1,0,24,1,0.128,0.157,0,65,2,1930,pettyje01
FALSE,FALSE,Butch Rementer,1,1,2,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1904,remenbu01
FALSE,FALSE,Jeff Banister,1,1,1,0,1,0,0,0,0,0,1.000,1.000,0,1,0,1991,banisje01
FALSE,FALSE,Connor Brogdon,0,5,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2024,brogdco01
FALSE,TRUE,Mudcat Grant,0,14,759,80,135,25,2,6,65,2,0.178,0.240,2,182,2,1971,grantmu01
FALSE,FALSE,Ab Wright,1,2,355,37,88,20,1,9,53,2,0.248,0.386,0,137,0,1944,wrighab01
FALSE,FALSE,Harry Kinzy,0,1,10,1,3,0,0,0,0,0,0.300,0.300,0,3,0,1934,kinzyha01
FALSE,FALSE,John Montague,0,7,12,0,1,0,0,0,0,0,0.083,0.083,0,1,0,1980,montajo01
FALSE,FALSE,Ray Sanders,1,7,2182,321,597,114,19,42,329,8,0.274,0.401,0,875,2,1949,sandera01
FALSE,FALSE,Robby Scott,0,4,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2019,scottro02
FALSE,FALSE,Steve Cummings,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1990,cummist01
FALSE,FALSE,Maurice Fisher,0,1,1,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1955,fishema01
FALSE,FALSE,Jeremy Griffiths,0,2,10,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2004,griffje01
FALSE,FALSE,Blake Sabol,1,2,342,39,83,12,0,13,45,4,0.243,0.392,0,134,0,2024,sabolbl01
FALSE,FALSE,Luke Stuart,1,1,3,2,1,0,0,1,2,0,0.333,1.333,0,4,0,1921,stuarlu01
FALSE,FALSE,Kory Casto,1,2,217,16,42,12,0,2,19,1,0.194,0.276,0,60,0,2008,castoko01
FALSE,FALSE,Jonathan Davis,1,6,388,66,77,10,1,6,30,19,0.198,0.276,0,107,0,2023,davisjo05
FALSE,FALSE,George Edmondson,0,3,4,0,1,0,0,0,0,0,0.250,0.250,0,1,0,1924,edmonge01
FALSE,FALSE,Patsy Flaherty,0,9,624,53,123,19,13,6,70,9,0.197,0.298,0,186,0,1911,flahepa02
FALSE,FALSE,Walter Young,1,1,33,2,10,1,0,1,3,0,0.303,0.424,0,14,0,2005,youngwa01
FALSE,FALSE,Rick Lysander,0,4,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1985,lysanri01
FALSE,TRUE,Johnny Podres,0,15,762,61,145,19,1,2,50,1,0.190,0.226,3,172,2,1969,podrejo01
FALSE,FALSE,Joe Abreu,1,1,28,4,6,1,0,1,3,0,0.214,0.357,0,10,0,1942,abreujo01
FALSE,FALSE,Bill Childress,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1895,childbi01
FALSE,FALSE,Larry Gilbert,1,2,330,43,76,10,1,5,29,7,0.230,0.312,0,103,0,1915,gilbela01
FALSE,TRUE,Mike Hargrove,1,12,5564,783,1614,266,28,80,686,24,0.290,0.391,1,2176,2,1985,hargrmi01
FALSE,FALSE,Ryan Jackson,1,4,452,49,108,23,4,7,52,7,0.239,0.354,0,160,0,2002,jacksry01
FALSE,FALSE,Michael McAtee,1,2,261,64,65,11,3,0,25,5,0.249,0.314,0,82,0,1872,mcatebu01
FALSE,FALSE,Billy Myers,1,7,2399,319,616,88,33,45,243,23,0.257,0.377,0,905,0,1941,myersbi01
FALSE,FALSE,David Rollins,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2016,rollida01
FALSE,FALSE,Junior Spivey,1,5,1553,258,419,90,12,48,201,32,0.270,0.436,1,677,0,2005,spiveju01
FALSE,FALSE,Pete Stanicek,1,2,374,38,91,10,1,4,26,20,0.243,0.307,0,115,0,1988,stanipe01
FALSE,FALSE,Ty Adcock,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2024,adcocty01
FALSE,TRUE,Lave Cross,1,21,9084,1338,2651,411,136,47,1378,303,0.292,0.383,0,3475,0,1907,crossla01
FALSE,TRUE,Art Fletcher,1,13,5541,684,1534,238,77,32,675,160,0.277,0.365,0,2022,0,1922,fletcar01
FALSE,FALSE,JaCoby Jones,1,6,1093,138,232,58,10,32,98,29,0.212,0.371,0,406,0,2021,jonesja07
FALSE,FALSE,Chris Batton,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1976,battoch01
FALSE,FALSE,Rod Booker,1,5,274,38,68,10,3,0,28,7,0.248,0.307,0,84,0,1991,bookero01
FALSE,FALSE,Vic Willis,0,13,1493,107,248,19,4,1,84,3,0.166,0.186,0,278,1,1910,willivi01
FALSE,FALSE,Rafael Dolis,0,5,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2021,dolisra01
FALSE,FALSE,Michael Harris,1,3,1359,209,387,74,9,53,169,50,0.285,0.469,0,638,6,2024,harrimi04
FALSE,FALSE,Gene Layden,1,1,7,2,2,0,0,0,0,0,0.286,0.286,0,2,0,1915,laydege01
FALSE,FALSE,Joe Lotz,0,1,12,1,4,1,0,0,2,0,0.333,0.417,0,5,0,1916,lotzjo01
FALSE,FALSE,Ron Musselman,0,3,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1985,mussero01
FALSE,FALSE,Steve Ladew,1,1,4,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1889,ladewst01
FALSE,FALSE,Herm Winningham,1,9,1888,212,452,69,26,19,147,105,0.239,0.334,0,630,0,1992,winnihe01
FALSE,FALSE,Chaz Roe,0,9,1,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2021,roech01
FALSE,FALSE,Tanner Scheppers,0,6,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2017,schepta01
FALSE,FALSE,Zane Smith,0,13,551,27,87,12,2,0,32,1,0.158,0.187,0,103,1,1996,smithza01
FALSE,FALSE,Wilbur Good,1,11,2364,324,609,84,44,9,187,104,0.258,0.342,0,808,0,1918,goodwi01
FALSE,FALSE,Jorge Guzman,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2021,guzmajo04
FALSE,FALSE,Joe Klink,0,5,2,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1996,klinkjo01
FALSE,FALSE,Grover Land,1,7,910,62,221,21,6,0,80,14,0.243,0.279,0,254,0,1915,landgr01
FALSE,FALSE,Keith Miller,1,9,1326,190,347,67,8,12,92,63,0.262,0.351,0,466,0,1995,milleke01
FALSE,FALSE,John Frill,0,2,24,2,4,0,0,0,5,0,0.167,0.167,0,4,0,1912,frilljo01
FALSE,FALSE,Gene McAuliffe,1,1,2,0,1,0,0,0,0,0,0.500,0.500,0,1,0,1904,mcaulge01
FALSE,TRUE,Johnny Mostil,1,10,3507,618,1054,209,82,23,376,176,0.301,0.427,0,1496,3,1929,mostijo01
FALSE,FALSE,Curt Wardle,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1985,wardlcu01
FALSE,FALSE,Rickie Weeks,1,14,4417,733,1087,219,33,161,474,132,0.246,0.420,1,1855,0,2017,weeksri01
FALSE,FALSE,Rondin Johnson,1,1,31,1,8,0,1,0,2,0,0.258,0.323,0,10,0,1986,johnsro05
FALSE,FALSE,Charlie Miller,1,1,2,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1912,millech01
FALSE,FALSE,Sheldon Neuse,1,3,392,34,83,8,2,7,37,7,0.212,0.296,0,116,0,2022,neusesh01
FALSE,FALSE,Nivaldo Rodriguez,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2021,rodrini01
FALSE,FALSE,Chad Smith,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2023,smithch10
FALSE,FALSE,Frank Berkelbach,1,1,25,3,6,0,1,0,3,0,0.240,0.320,0,8,0,1884,berkefr01
FALSE,FALSE,George Foss,1,1,7,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1921,fossge01
FALSE,FALSE,Conor Jackson,1,7,2184,291,591,123,9,52,295,27,0.271,0.407,0,888,2,2011,jacksco01
FALSE,FALSE,Tim Raines,1,3,160,24,34,9,1,0,7,10,0.213,0.281,0,45,0,2004,raineti02
FALSE,FALSE,Ramon Vazquez,1,9,1951,244,496,86,17,22,176,20,0.254,0.350,0,682,0,2009,vazqura01
FALSE,FALSE,Forrest Whitley,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2024,whitlfo01
FALSE,FALSE,Joey Amalfitano,1,10,1715,248,418,67,19,9,123,19,0.244,0.321,0,550,0,1967,amalfjo01
FALSE,FALSE,Pete Mackanin,1,9,1570,161,355,63,12,30,141,27,0.226,0.339,0,532,0,1981,mackape01
FALSE,FALSE,John Pezzullo,0,2,24,1,6,0,0,0,2,0,0.250,0.250,0,6,0,1936,pezzupr01
FALSE,FALSE,Daniel Schlereth,0,4,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2012,schleda01
FALSE,FALSE,Jim Walsh,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1921,walshji03
FALSE,TRUE,Terry Crowley,1,15,1518,174,379,62,1,42,229,3,0.250,0.375,0,569,0,1983,crowlte01
FALSE,FALSE,Tom Ferrick,0,9,147,17,27,9,1,0,13,0,0.184,0.259,0,38,0,1952,ferrito01
FALSE,FALSE,Bill Finley,1,1,44,2,8,0,0,0,5,2,0.182,0.182,0,8,0,1886,finlebi01
FALSE,FALSE,Art Jacobs,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1939,jacobar01
FALSE,FALSE,Syl Johnson,0,19,702,51,127,18,5,4,53,1,0.181,0.238,0,167,0,1940,johnssy01
FALSE,FALSE,Howie Shanks,1,14,5699,604,1440,211,96,25,620,185,0.253,0.337,0,1918,0,1925,shankho01
FALSE,FALSE,Jack Tising,0,1,11,0,3,0,0,0,0,0,0.273,0.273,0,3,0,1936,tisinja01
FALSE,FALSE,Tom Heintzelman,1,4,140,17,34,5,0,3,12,0,0.243,0.343,0,48,0,1978,heintto01
FALSE,FALSE,Zeb Terry,1,7,2327,254,605,90,24,2,216,32,0.260,0.322,0,749,0,1922,terryze01
FALSE,FALSE,Rafael Bournigal,1,7,932,104,234,44,3,4,85,12,0.251,0.318,0,296,0,1999,bournra01
FALSE,FALSE,Tim Bowden,1,1,9,0,2,0,0,0,0,0,0.222,0.222,0,2,0,1914,bowdeti01
FALSE,FALSE,Zeb Eaton,0,2,42,3,9,1,0,2,12,0,0.214,0.381,0,16,0,1945,eatonze01
FALSE,FALSE,Joe Hoover,1,3,1238,178,301,45,15,5,84,19,0.243,0.316,0,391,0,1945,hoovejo01
FALSE,FALSE,Billy Hunter,1,6,1875,166,410,58,18,16,144,23,0.219,0.294,1,552,0,1958,huntebi03
FALSE,FALSE,Del Paddock,1,1,157,26,45,5,3,1,14,9,0.287,0.376,0,59,0,1912,paddode01
FALSE,TRUE,Cy Perkins,1,17,3604,329,933,175,35,30,409,18,0.259,0.352,0,1268,1,1934,perkicy01
FALSE,FALSE,James Pirie,1,1,19,1,3,0,0,0,0,0,0.158,0.158,0,3,0,1883,pirieji01
FALSE,FALSE,Tom Ryder,1,1,28,4,7,1,0,0,0,0,0.250,0.286,0,8,0,1884,ryderto01
FALSE,FALSE,Ron Samford,1,4,334,31,73,14,2,5,27,2,0.219,0.317,0,106,0,1959,samforo01
FALSE,FALSE,John Stedronsky,1,1,12,0,1,0,0,0,0,0,0.083,0.083,0,1,0,1879,stedrjo01
FALSE,FALSE,Red Thomas,1,1,30,5,8,3,0,1,5,0,0.267,0.467,0,14,0,1921,thomare01
FALSE,FALSE,Artie Wilson,1,1,22,2,4,0,0,0,1,2,0.182,0.182,0,4,0,1951,wilsoar02
FALSE,FALSE,Manny Alexander,1,11,1271,166,293,50,12,15,115,37,0.231,0.324,0,412,0,2006,alexama02
FALSE,FALSE,Jim Breton,1,3,297,25,59,9,3,0,27,11,0.199,0.249,0,74,0,1915,bretoji01
FALSE,FALSE,Tex Clevenger,0,8,127,8,20,5,1,0,11,0,0.157,0.213,0,27,0,1962,clevete01
FALSE,FALSE,John Costello,0,4,12,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1991,costejo01
FALSE,FALSE,Tom Evers,1,2,431,54,99,6,1,0,0,0,0.230,0.248,0,107,0,1884,eversto01
FALSE,FALSE,Bert Humphries,0,6,247,23,46,3,3,0,16,0,0.186,0.223,0,55,0,1915,humphbe01
FALSE,FALSE,Gene Crumling,1,1,12,0,1,0,0,0,1,0,0.083,0.083,0,1,0,1945,crumlge01
FALSE,TRUE,Adam Dunn,1,14,6883,1097,1631,334,10,462,1168,63,0.237,0.490,2,3371,5,2014,dunnad01
FALSE,FALSE,Dan Johnson,1,10,1382,179,324,61,2,57,203,1,0.234,0.405,0,560,2,2015,johnsda06
FALSE,FALSE,Jimmy Moore,1,2,232,32,59,10,1,4,35,1,0.254,0.358,0,83,0,1931,mooreji02
FALSE,FALSE,Stan Pitula,0,1,15,3,3,0,0,0,2,0,0.200,0.200,0,3,0,1957,pitulst01
FALSE,FALSE,Scott Pose,1,4,313,52,75,7,1,0,21,9,0.240,0.268,0,84,0,2000,posesc01
FALSE,FALSE,Colin Selby,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2024,selbyco01
FALSE,FALSE,Gale Wade,1,2,45,5,6,1,0,1,1,0,0.133,0.222,0,10,0,1956,wadega01
FALSE,FALSE,Matt Wallner,1,3,490,72,123,31,2,29,88,6,0.251,0.500,0,245,0,2024,wallnma01
FALSE,FALSE,Frank Bertaina,0,7,126,7,16,1,0,1,11,0,0.127,0.159,0,20,0,1970,bertafr01
FALSE,FALSE,Del Bissonette,1,5,2291,359,699,117,50,66,391,17,0.305,0.486,0,1114,0,1933,bissode01
FALSE,FALSE,Pat Burke,1,1,3,0,0,0,0,0,1,0,0.000,0.000,0,0,0,1924,burkepa01
FALSE,FALSE,Doc Hazelton,1,1,23,0,3,0,0,0,0,0,0.130,0.130,0,3,0,1902,hazledo01
FALSE,TRUE,Gregg Jefferies,1,14,5520,761,1593,300,27,126,663,196,0.289,0.421,2,2325,2,2000,jeffegr01
FALSE,FALSE,James Loney,1,11,5023,528,1425,267,21,108,669,38,0.284,0.410,0,2058,2,2016,loneyja01
FALSE,FALSE,Jon Rauch,0,11,21,2,2,0,0,1,3,0,0.095,0.238,0,5,0,2013,rauchjo01
FALSE,FALSE,George Wood,1,13,5371,965,1467,228,132,68,601,113,0.273,0.403,0,2163,0,1892,woodge01
FALSE,FALSE,Charlie Furbush,0,5,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2015,furbuch01
FALSE,FALSE,Chad Gaudin,0,11,65,1,2,0,0,0,1,0,0.031,0.031,0,2,2,2013,gaudich01
FALSE,FALSE,Brian Giles,1,6,709,74,162,27,0,10,50,27,0.228,0.309,0,219,0,1990,gilesbr01
FALSE,FALSE,Jake Irvin,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2024,irvinja01
FALSE,FALSE,Derek Lee,1,1,33,3,5,1,0,0,4,0,0.152,0.182,0,6,0,1993,leede01
FALSE,FALSE,Dick Mauney,0,3,67,6,10,1,0,0,2,0,0.149,0.164,0,11,0,1947,maunedi01
FALSE,FALSE,Gene McCann,0,2,22,2,1,0,0,0,1,0,0.045,0.045,0,1,0,1902,mccange01
FALSE,FALSE,Tom McCarthy,0,2,57,5,8,1,0,0,3,0,0.140,0.158,0,9,0,1909,mccarto02
FALSE,FALSE,Jim McKee,0,2,4,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1973,mckeeji02
FALSE,FALSE,Duane Richards,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1960,richadu01
FALSE,FALSE,Jace Fry,0,5,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2021,fryja01
FALSE,FALSE,Henry Gilroy,1,2,44,4,9,1,0,0,7,0,0.205,0.227,0,10,0,1875,gilro01
FALSE,FALSE,Wayne Graham,1,2,55,2,7,1,0,0,0,0,0.127,0.145,0,8,0,1964,grahawa01
FALSE,FALSE,Matt Keough,0,9,18,1,6,1,0,0,0,1,0.333,0.389,1,7,2,1986,keougma02
FALSE,FALSE,Art Kores,1,1,201,18,47,9,2,1,22,6,0.234,0.313,0,63,0,1915,koresar01
FALSE,FALSE,Josh Lucas,0,3,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2019,lucasjo02
FALSE,FALSE,Jim Obradovich,1,1,17,3,3,0,1,0,2,0,0.176,0.294,0,5,0,1978,obradji01
FALSE,TRUE,Darren Oliver,0,20,217,17,48,11,0,1,20,0,0.221,0.286,0,62,0,2013,oliveda02
FALSE,FALSE,Francisco Perez,0,3,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2023,perezfr01
FALSE,FALSE,Joe Rickert,1,2,66,6,11,1,2,0,1,1,0.167,0.242,0,16,0,1901,rickejo01
FALSE,FALSE,Niuman Romero,1,2,18,3,2,0,0,0,0,0,0.111,0.111,0,2,0,2010,romerni01
FALSE,FALSE,Scott Stahoviak,1,5,1019,135,261,70,3,27,119,13,0.256,0.410,0,418,0,1998,stahosc01
FALSE,FALSE,Sleeper Sullivan,1,4,342,39,63,7,4,0,15,0,0.184,0.228,0,78,0,1884,sullisl01
FALSE,FALSE,Tyler Wilson,0,3,2,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2017,wilsoty01
FALSE,FALSE,Pat Capri,1,1,1,1,0,0,0,0,0,0,0.000,0.000,0,0,0,1944,capripa01
FALSE,FALSE,Harry Chozen,1,1,4,0,1,0,0,0,0,0,0.250,0.250,0,1,0,1937,chozeha01
FALSE,FALSE,Buddy Dear,1,1,1,1,0,0,0,0,0,0,0.000,0.000,0,0,0,1927,dearbu01
FALSE,FALSE,Pete Elko,1,2,52,3,9,1,0,0,0,0,0.173,0.192,0,10,0,1944,elkope01
FALSE,FALSE,Pedro Florimon,1,8,788,96,166,35,7,12,73,26,0.211,0.319,0,251,0,2018,floripe01
FALSE,FALSE,Tom Foley,1,13,2708,248,661,134,20,32,263,32,0.244,0.344,0,931,0,1995,foleyto02
FALSE,FALSE,Cody Hall,0,2,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,2016,hallco01
FALSE,FALSE,Gil Hatfield,1,8,1204,179,297,31,18,6,130,83,0.247,0.317,0,382,0,1895,hatfigi01
FALSE,FALSE,Chuck Hockenbery,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0,0,0,1975,hockech01
